ts,lat,lon,value
Sat Mar 30 2019 15:38:40 GMT+0000 (Coordinated Universal Time),"53.34920402600","6.47067745000",10.758
Sat Mar 30 2019 15:38:39 GMT+0000 (Coordinated Universal Time),"53.34925262000","6.47053852500",10.647
Sat Mar 30 2019 15:38:38 GMT+0000 (Coordinated Universal Time),"53.34930069800","6.47040203400",10.473
Sat Mar 30 2019 15:38:37 GMT+0000 (Coordinated Universal Time),"53.34934957500","6.47026925700",10.283
Sat Mar 30 2019 15:38:36 GMT+0000 (Coordinated Universal Time),"53.34939931400","6.47014056200",10.072
Sat Mar 30 2019 15:38:35 GMT+0000 (Coordinated Universal Time),"53.34944679100","6.47001506100",9.835
Sat Mar 30 2019 15:38:34 GMT+0000 (Coordinated Universal Time),"53.34949552000","6.46989471500",9.687
Sat Mar 30 2019 15:38:33 GMT+0000 (Coordinated Universal Time),"53.34955318600","6.46978167600",9.747
Sat Mar 30 2019 15:38:32 GMT+0000 (Coordinated Universal Time),"53.34961664900","6.46967913400",9.839
Sat Mar 30 2019 15:38:31 GMT+0000 (Coordinated Universal Time),"53.34968616700","6.46958335800",9.912
Sat Mar 30 2019 15:38:30 GMT+0000 (Coordinated Universal Time),"53.34975741600","6.46949009400",9.996
Sat Mar 30 2019 15:38:29 GMT+0000 (Coordinated Universal Time),"53.34982809900","6.46939659500",9.927
Sat Mar 30 2019 15:38:28 GMT+0000 (Coordinated Universal Time),"53.34989457700","6.46929922200",9.747
Sat Mar 30 2019 15:38:27 GMT+0000 (Coordinated Universal Time),"53.34995438000","6.46919599300",9.439
Sat Mar 30 2019 15:38:26 GMT+0000 (Coordinated Universal Time),"53.35000421900","6.46908399300",9.117
Sat Mar 30 2019 15:38:25 GMT+0000 (Coordinated Universal Time),"53.35003756600","6.46896315600",8.874
Sat Mar 30 2019 15:38:24 GMT+0000 (Coordinated Universal Time),"53.35006149400","6.46883659600",8.891
Sat Mar 30 2019 15:38:23 GMT+0000 (Coordinated Universal Time),"53.35007419400","6.46870396300",8.855
Sat Mar 30 2019 15:38:22 GMT+0000 (Coordinated Universal Time),"53.35007596300","6.46857218100",8.685
Sat Mar 30 2019 15:38:21 GMT+0000 (Coordinated Universal Time),"53.35007687300","6.46844508000",8.411
Sat Mar 30 2019 15:38:20 GMT+0000 (Coordinated Universal Time),"53.35007684600","6.46832168700",8.36
Sat Mar 30 2019 15:38:19 GMT+0000 (Coordinated Universal Time),"53.35007890300","6.46820032000",8.151
Sat Mar 30 2019 15:38:18 GMT+0000 (Coordinated Universal Time),"53.35008013900","6.46808056100",8.186
Sat Mar 30 2019 15:38:17 GMT+0000 (Coordinated Universal Time),"53.35009717100","6.46782197400",8.214
Sat Mar 30 2019 15:38:11 GMT+0000 (Coordinated Universal Time),"53.35029012200","6.46725757500",9.321
Sat Mar 30 2019 15:38:10 GMT+0000 (Coordinated Universal Time),"53.35033004500","6.46713453300",9.496
Sat Mar 30 2019 15:38:09 GMT+0000 (Coordinated Universal Time),"53.35037106400","6.46700925600",9.687
Sat Mar 30 2019 15:38:08 GMT+0000 (Coordinated Universal Time),"53.35041092000","6.46688054400",9.863
Sat Mar 30 2019 15:38:07 GMT+0000 (Coordinated Universal Time),"53.35045578900","6.46675287400",9.893
Sat Mar 30 2019 15:38:06 GMT+0000 (Coordinated Universal Time),"53.35050146400","6.46662708200",9.738
Sat Mar 30 2019 15:38:05 GMT+0000 (Coordinated Universal Time),"53.35054831500","6.46650552100",9.525
Sat Mar 30 2019 15:38:04 GMT+0000 (Coordinated Universal Time),"53.35059581700","6.46638840900",9.267
Sat Mar 30 2019 15:38:03 GMT+0000 (Coordinated Universal Time),"53.35064182300","6.46627430500",9.122
Sat Mar 30 2019 15:38:02 GMT+0000 (Coordinated Universal Time),"53.35068580900","6.46616017800",8.875
Sat Mar 30 2019 15:38:01 GMT+0000 (Coordinated Universal Time),"53.35072841500","6.46604701100",8.827
Sat Mar 30 2019 15:38:00 GMT+0000 (Coordinated Universal Time),"53.35076802900","6.46593292600",8.847
Sat Mar 30 2019 15:37:59 GMT+0000 (Coordinated Universal Time),"53.35080639500","6.46581800300",8.883
Sat Mar 30 2019 15:37:58 GMT+0000 (Coordinated Universal Time),"53.35084262700","6.46570032400",9.081
Sat Mar 30 2019 15:37:57 GMT+0000 (Coordinated Universal Time),"53.35087861500","6.46557879600",9.078
Sat Mar 30 2019 15:37:56 GMT+0000 (Coordinated Universal Time),"53.35091292200","6.46545752700",8.832
Sat Mar 30 2019 15:37:55 GMT+0000 (Coordinated Universal Time),"53.35094526600","6.46533859100",8.526
Sat Mar 30 2019 15:37:54 GMT+0000 (Coordinated Universal Time),"53.35097544700","6.46522278500",8.271
Sat Mar 30 2019 15:37:53 GMT+0000 (Coordinated Universal Time),"53.35100344300","6.46510826600",7.969
Sat Mar 30 2019 15:37:52 GMT+0000 (Coordinated Universal Time),"53.35102896200","6.46499684000",7.656
Sat Mar 30 2019 15:37:51 GMT+0000 (Coordinated Universal Time),"53.35104812800","6.46488778400",7.328
Sat Mar 30 2019 15:37:50 GMT+0000 (Coordinated Universal Time),"53.35106285500","6.46478274400",6.878
Sat Mar 30 2019 15:37:49 GMT+0000 (Coordinated Universal Time),"53.35107573800","6.46468219500",6.538
Sat Mar 30 2019 15:37:48 GMT+0000 (Coordinated Universal Time),"53.35108996900","6.46458939300",6.097
Sat Mar 30 2019 15:37:47 GMT+0000 (Coordinated Universal Time),"53.35110233500","6.46450064900",5.681
Sat Mar 30 2019 15:37:46 GMT+0000 (Coordinated Universal Time),"53.35111257100","6.46441298700",5.217
Sat Mar 30 2019 15:37:45 GMT+0000 (Coordinated Universal Time),"53.35111401600","6.46433496800",4.833
Sat Mar 30 2019 15:37:44 GMT+0000 (Coordinated Universal Time),"53.35110871900","6.46426481600",4.317
Sat Mar 30 2019 15:37:43 GMT+0000 (Coordinated Universal Time),"53.35109083800","6.46420515300",4.309
Sat Mar 30 2019 15:37:42 GMT+0000 (Coordinated Universal Time),"53.35106039700","6.46417360800",4.242
Sat Mar 30 2019 15:37:41 GMT+0000 (Coordinated Universal Time),"53.35098987100","6.46416378500",5.054
Sat Mar 30 2019 15:37:38 GMT+0000 (Coordinated Universal Time),"53.35091500000","6.46416033300",5.558
Sat Mar 30 2019 15:37:35 GMT+0000 (Coordinated Universal Time),"53.35075113800","6.46410591900",5.749
Sat Mar 30 2019 15:37:34 GMT+0000 (Coordinated Universal Time),"53.35069829100","6.46410333100",6.087
Sat Mar 30 2019 15:37:33 GMT+0000 (Coordinated Universal Time),"53.35064293800","6.46410009000",6.357
Sat Mar 30 2019 15:37:32 GMT+0000 (Coordinated Universal Time),"53.35058558300","6.46409559500",6.41
Sat Mar 30 2019 15:37:31 GMT+0000 (Coordinated Universal Time),"53.35052778100","6.46409108300",6.47
Sat Mar 30 2019 15:37:30 GMT+0000 (Coordinated Universal Time),"53.35046987900","6.46408469700",6.41
Sat Mar 30 2019 15:37:29 GMT+0000 (Coordinated Universal Time),"53.35041294500","6.46407547800",6.473
Sat Mar 30 2019 15:37:28 GMT+0000 (Coordinated Universal Time),"53.35035613400","6.46405763600",6.469
Sat Mar 30 2019 15:37:27 GMT+0000 (Coordinated Universal Time),"53.35030116900","6.46403111100",6.449
Sat Mar 30 2019 15:37:26 GMT+0000 (Coordinated Universal Time),"53.35024636600","6.46399815100",6.45
Sat Mar 30 2019 15:37:25 GMT+0000 (Coordinated Universal Time),"53.35019196900","6.46396265500",6.476
Sat Mar 30 2019 15:37:24 GMT+0000 (Coordinated Universal Time),"53.35013828100","6.46392611600",6.476
Sat Mar 30 2019 15:37:23 GMT+0000 (Coordinated Universal Time),"53.35008431900","6.46388999200",6.513
Sat Mar 30 2019 15:37:22 GMT+0000 (Coordinated Universal Time),"53.35003105900","6.46385481400",6.196
Sat Mar 30 2019 15:37:21 GMT+0000 (Coordinated Universal Time),"53.34998077100","6.46382032300",5.847
Sat Mar 30 2019 15:37:20 GMT+0000 (Coordinated Universal Time),"53.34993354900","6.46378891000",5.373
Sat Mar 30 2019 15:37:19 GMT+0000 (Coordinated Universal Time),"53.34988951200","6.46376100500",4.908
Sat Mar 30 2019 15:37:18 GMT+0000 (Coordinated Universal Time),"53.34984976100","6.46373532000",4.313
Sat Mar 30 2019 15:37:17 GMT+0000 (Coordinated Universal Time),"53.34981486100","6.46371057500",3.844
Sat Mar 30 2019 15:37:16 GMT+0000 (Coordinated Universal Time),"53.34978461400","6.46368479700",3.549
Sat Mar 30 2019 15:37:15 GMT+0000 (Coordinated Universal Time),"53.34976180500","6.46365094900",3.337
Sat Mar 30 2019 15:37:14 GMT+0000 (Coordinated Universal Time),"53.34974423900","6.46361443200",2.442
Sat Mar 30 2019 15:37:13 GMT+0000 (Coordinated Universal Time),"53.34973159500","6.46358358400",2.357
Sat Mar 30 2019 15:37:12 GMT+0000 (Coordinated Universal Time),"53.34972165200","6.46355116700",2.362
Sat Mar 30 2019 15:37:11 GMT+0000 (Coordinated Universal Time),"53.34971557700","6.46351658900",2.472
Sat Mar 30 2019 15:37:10 GMT+0000 (Coordinated Universal Time),"53.34971233100","6.46348109000",2.111
Sat Mar 30 2019 15:37:09 GMT+0000 (Coordinated Universal Time),"53.34971110400","6.46345477000",0.803
Sat Mar 30 2019 15:37:06 GMT+0000 (Coordinated Universal Time),"53.34970531000","6.46343710900",0.042
Sat Mar 30 2019 15:37:02 GMT+0000 (Coordinated Universal Time),"53.34969277200","6.46343657300",0.022
Sat Mar 30 2019 15:36:34 GMT+0000 (Coordinated Universal Time),"53.34970375900","6.46342465000",0.008
Sat Mar 30 2019 15:36:26 GMT+0000 (Coordinated Universal Time),"53.34977966700","6.46344316700",0.028
Sat Mar 30 2019 15:36:23 GMT+0000 (Coordinated Universal Time),"53.34972524200","6.46345186900",0.008
Sat Mar 30 2019 15:35:52 GMT+0000 (Coordinated Universal Time),"53.34972978500","6.46346984000",0.01
Sat Mar 30 2019 15:35:19 GMT+0000 (Coordinated Universal Time),"53.34972806700","6.46349276000",0
Sat Mar 30 2019 15:35:18 GMT+0000 (Coordinated Universal Time),"53.34971616300","6.46349566600",0.002
Sat Mar 30 2019 15:35:17 GMT+0000 (Coordinated Universal Time),"53.34917787500","6.46340741100",0.622
Sat Mar 30 2019 15:35:12 GMT+0000 (Coordinated Universal Time),"53.34972929300","6.46348110600",0.013
Sat Mar 30 2019 15:34:43 GMT+0000 (Coordinated Universal Time),"53.34974012700","6.46347127600",0.024
Sat Mar 30 2019 15:34:08 GMT+0000 (Coordinated Universal Time),"53.34973100400","6.46345764400",0.008
Sat Mar 30 2019 15:34:03 GMT+0000 (Coordinated Universal Time),"53.34968550000","6.46341433300",0.01
Sat Mar 30 2019 15:34:00 GMT+0000 (Coordinated Universal Time),"53.34973838200","6.46345581600",0.013
Sat Mar 30 2019 15:33:42 GMT+0000 (Coordinated Universal Time),"53.34972787500","6.46344694300",0.025
Sat Mar 30 2019 15:33:19 GMT+0000 (Coordinated Universal Time),"53.34971632600","6.46344242300",0
Sat Mar 30 2019 15:33:02 GMT+0000 (Coordinated Universal Time),"53.34970447900","6.46344588700",0.006
Sat Mar 30 2019 15:32:54 GMT+0000 (Coordinated Universal Time),"53.34975493000","6.46330149100",0.287
Sat Mar 30 2019 15:32:49 GMT+0000 (Coordinated Universal Time),"53.34971715800","6.46343343800",0.027
Sat Mar 30 2019 15:32:24 GMT+0000 (Coordinated Universal Time),"53.34970642000","6.46342580100",0.026
Sat Mar 30 2019 15:32:00 GMT+0000 (Coordinated Universal Time),"53.34969404800","6.46342637300",0.006
Sat Mar 30 2019 15:31:44 GMT+0000 (Coordinated Universal Time),"53.34968190200","6.46342884900",0.012
Sat Mar 30 2019 15:31:41 GMT+0000 (Coordinated Universal Time),"53.34968616700","6.46340883300",0.013
Sat Mar 30 2019 15:31:38 GMT+0000 (Coordinated Universal Time),"53.34968200700","6.46344408700",0.008
Sat Mar 30 2019 15:31:08 GMT+0000 (Coordinated Universal Time),"53.34966930900","6.46344324900",0.036
Sat Mar 30 2019 15:31:03 GMT+0000 (Coordinated Universal Time),"53.34968448900","6.46346098300",0.005
Sat Mar 30 2019 15:30:32 GMT+0000 (Coordinated Universal Time),"53.34970130800","6.46346702500",0.01
Sat Mar 30 2019 15:30:27 GMT+0000 (Coordinated Universal Time),"53.34967247700","6.46347239200",0.009
Sat Mar 30 2019 15:29:57 GMT+0000 (Coordinated Universal Time),"53.34968364200","6.46346441900",0.018
Sat Mar 30 2019 15:29:54 GMT+0000 (Coordinated Universal Time),"53.34969933300","6.46342850000",0.009
Sat Mar 30 2019 15:29:51 GMT+0000 (Coordinated Universal Time),"53.34972821600","6.46344662100",0.02
Sat Mar 30 2019 15:29:42 GMT+0000 (Coordinated Universal Time),"53.34972343500","6.46347443600",0.922
Sat Mar 30 2019 15:29:40 GMT+0000 (Coordinated Universal Time),"53.34971976000","6.46350500400",1.157
Sat Mar 30 2019 15:29:38 GMT+0000 (Coordinated Universal Time),"53.34971049500","6.46353706400",0.847
Sat Mar 30 2019 15:29:35 GMT+0000 (Coordinated Universal Time),"53.34970882900","6.46356544700",1.018
Sat Mar 30 2019 15:29:33 GMT+0000 (Coordinated Universal Time),"53.34970744900","6.46359731000",0.696
Sat Mar 30 2019 15:29:30 GMT+0000 (Coordinated Universal Time),"53.34969899800","6.46358102200",0.794
Sat Mar 30 2019 15:29:26 GMT+0000 (Coordinated Universal Time),"53.34967964100","6.46360408500",1.044
Sat Mar 30 2019 15:29:24 GMT+0000 (Coordinated Universal Time),"53.34965809900","6.46361957500",1.194
Sat Mar 30 2019 15:29:20 GMT+0000 (Coordinated Universal Time),"53.34964767800","6.46357760600",1.039
Sat Mar 30 2019 15:29:15 GMT+0000 (Coordinated Universal Time),"53.34961378800","6.46357734800",1.128
Sat Mar 30 2019 15:29:13 GMT+0000 (Coordinated Universal Time),"53.34960199700","6.46356003800",0.48
Sat Mar 30 2019 15:29:10 GMT+0000 (Coordinated Universal Time),"53.34958842200","6.46354184100",0.969
Sat Mar 30 2019 15:29:08 GMT+0000 (Coordinated Universal Time),"53.34957529200","6.46352961900",0.275
Sat Mar 30 2019 15:29:04 GMT+0000 (Coordinated Universal Time),"53.34959289500","6.46354381600",1.491
Sat Mar 30 2019 15:29:03 GMT+0000 (Coordinated Universal Time),"53.34960621000","6.46355217800",1.906
Sat Mar 30 2019 15:29:02 GMT+0000 (Coordinated Universal Time),"53.34962315700","6.46356093000",2.156
Sat Mar 30 2019 15:29:01 GMT+0000 (Coordinated Universal Time),"53.34964216100","6.46356665300",2.227
Sat Mar 30 2019 15:29:00 GMT+0000 (Coordinated Universal Time),"53.34966253300","6.46357396900",2.624
Sat Mar 30 2019 15:28:59 GMT+0000 (Coordinated Universal Time),"53.34968631500","6.46358663500",3.098
Sat Mar 30 2019 15:28:58 GMT+0000 (Coordinated Universal Time),"53.34971269100","6.46360617000",3.254
Sat Mar 30 2019 15:28:57 GMT+0000 (Coordinated Universal Time),"53.34973924800","6.46362602600",3.252
Sat Mar 30 2019 15:28:56 GMT+0000 (Coordinated Universal Time),"53.34976473000","6.46364855100",3.09
Sat Mar 30 2019 15:28:55 GMT+0000 (Coordinated Universal Time),"53.34979005800","6.46366919000",3.624
Sat Mar 30 2019 15:28:54 GMT+0000 (Coordinated Universal Time),"53.34982008500","6.46369240900",3.844
Sat Mar 30 2019 15:28:53 GMT+0000 (Coordinated Universal Time),"53.34985323700","6.46371624900",4.375
Sat Mar 30 2019 15:28:52 GMT+0000 (Coordinated Universal Time),"53.34989467900","6.46373885800",5.051
Sat Mar 30 2019 15:28:51 GMT+0000 (Coordinated Universal Time),"53.34994154000","6.46376321100",5.669
Sat Mar 30 2019 15:28:50 GMT+0000 (Coordinated Universal Time),"53.34998931700","6.46379484400",5.76
Sat Mar 30 2019 15:28:49 GMT+0000 (Coordinated Universal Time),"53.35003694400","6.46382832900",5.82
Sat Mar 30 2019 15:28:48 GMT+0000 (Coordinated Universal Time),"53.35008585100","6.46386372900",6.114
Sat Mar 30 2019 15:28:47 GMT+0000 (Coordinated Universal Time),"53.35013619600","6.46390063800",6.339
Sat Mar 30 2019 15:28:46 GMT+0000 (Coordinated Universal Time),"53.35018740600","6.46393703200",6.038
Sat Mar 30 2019 15:28:45 GMT+0000 (Coordinated Universal Time),"53.35023641800","6.46397531500",5.779
Sat Mar 30 2019 15:28:44 GMT+0000 (Coordinated Universal Time),"53.35032855600","6.46403312400",4.891
Sat Mar 30 2019 15:28:39 GMT+0000 (Coordinated Universal Time),"53.35052513000","6.46407231300",7.344
Sat Mar 30 2019 15:28:38 GMT+0000 (Coordinated Universal Time),"53.35059236000","6.46407916000",7.791
Sat Mar 30 2019 15:28:37 GMT+0000 (Coordinated Universal Time),"53.35066283400","6.46408417800",8.006
Sat Mar 30 2019 15:28:36 GMT+0000 (Coordinated Universal Time),"53.35073307500","6.46408907700",7.672
Sat Mar 30 2019 15:28:35 GMT+0000 (Coordinated Universal Time),"53.35080128000","6.46409430200",7.693
Sat Mar 30 2019 15:28:34 GMT+0000 (Coordinated Universal Time),"53.35086819300","6.46409874500",7.103
Sat Mar 30 2019 15:28:33 GMT+0000 (Coordinated Universal Time),"53.35092910600","6.46410166100",6.549
Sat Mar 30 2019 15:28:32 GMT+0000 (Coordinated Universal Time),"53.35098468400","6.46411464100",5.871
Sat Mar 30 2019 15:28:31 GMT+0000 (Coordinated Universal Time),"53.35103127500","6.46414356300",5.33
Sat Mar 30 2019 15:28:30 GMT+0000 (Coordinated Universal Time),"53.35107239900","6.46419109800",5.526
Sat Mar 30 2019 15:28:29 GMT+0000 (Coordinated Universal Time),"53.35110241800","6.46426131800",6.048
Sat Mar 30 2019 15:28:28 GMT+0000 (Coordinated Universal Time),"53.35111600900","6.46435182300",6.541
Sat Mar 30 2019 15:28:27 GMT+0000 (Coordinated Universal Time),"53.35110970100","6.46445102800",7.105
Sat Mar 30 2019 15:28:26 GMT+0000 (Coordinated Universal Time),"53.35109350300","6.46455650500",7.719
Sat Mar 30 2019 15:28:25 GMT+0000 (Coordinated Universal Time),"53.35107569400","6.46467152500",8.385
Sat Mar 30 2019 15:28:24 GMT+0000 (Coordinated Universal Time),"53.35105359600","6.46479353300",8.898
Sat Mar 30 2019 15:28:23 GMT+0000 (Coordinated Universal Time),"53.35102999100","6.46492282800",9.372
Sat Mar 30 2019 15:28:22 GMT+0000 (Coordinated Universal Time),"53.35100264000","6.46505685900",9.525
Sat Mar 30 2019 15:28:21 GMT+0000 (Coordinated Universal Time),"53.35097379000","6.46518995800",9.477
Sat Mar 30 2019 15:28:20 GMT+0000 (Coordinated Universal Time),"53.35093922400","6.46531950500",9.479
Sat Mar 30 2019 15:28:19 GMT+0000 (Coordinated Universal Time),"53.35090285500","6.46544772000",9.349
Sat Mar 30 2019 15:28:18 GMT+0000 (Coordinated Universal Time),"53.35086600400","6.46557468800",9.481
Sat Mar 30 2019 15:28:17 GMT+0000 (Coordinated Universal Time),"53.35082627100","6.46570116500",9.589
Sat Mar 30 2019 15:28:16 GMT+0000 (Coordinated Universal Time),"53.35078206300","6.46582529000",9.578
Sat Mar 30 2019 15:28:15 GMT+0000 (Coordinated Universal Time),"53.35074564500","6.46595130300",9.73
Sat Mar 30 2019 15:28:14 GMT+0000 (Coordinated Universal Time),"53.35069636000","6.46607400500",9.787
Sat Mar 30 2019 15:28:13 GMT+0000 (Coordinated Universal Time),"53.35064934600","6.46619681400",9.659
Sat Mar 30 2019 15:28:12 GMT+0000 (Coordinated Universal Time),"53.35060594700","6.46631992200",9.561
Sat Mar 30 2019 15:28:11 GMT+0000 (Coordinated Universal Time),"53.35055928900","6.46643583900",9.184
Sat Mar 30 2019 15:28:10 GMT+0000 (Coordinated Universal Time),"53.35050569700","6.46654444400",8.93
Sat Mar 30 2019 15:28:09 GMT+0000 (Coordinated Universal Time),"53.35045597200","6.46665074500",8.677
Sat Mar 30 2019 15:28:03 GMT+0000 (Coordinated Universal Time),"53.35022270800","6.46736301200",9.141
Sat Mar 30 2019 15:28:02 GMT+0000 (Coordinated Universal Time),"53.35019133300","6.46748942800",9.12
Sat Mar 30 2019 15:28:01 GMT+0000 (Coordinated Universal Time),"53.35016175800","6.46761649400",9.005
Sat Mar 30 2019 15:28:00 GMT+0000 (Coordinated Universal Time),"53.35013313400","6.46774254900",8.983
Sat Mar 30 2019 15:27:59 GMT+0000 (Coordinated Universal Time),"53.35010685800","6.46786952300",8.92
Sat Mar 30 2019 15:27:58 GMT+0000 (Coordinated Universal Time),"53.35008796500","6.46799940900",8.982
Sat Mar 30 2019 15:27:57 GMT+0000 (Coordinated Universal Time),"53.35007736200","6.46813288700",9.081
Sat Mar 30 2019 15:27:56 GMT+0000 (Coordinated Universal Time),"53.35007109500","6.46827098800",9.639
Sat Mar 30 2019 15:27:55 GMT+0000 (Coordinated Universal Time),"53.35006779000","6.46841625000",10.141
Sat Mar 30 2019 15:27:54 GMT+0000 (Coordinated Universal Time),"53.35006424600","6.46856845700",10.355
Sat Mar 30 2019 15:27:53 GMT+0000 (Coordinated Universal Time),"53.35005567500","6.46872180800",10.135
Sat Mar 30 2019 15:27:52 GMT+0000 (Coordinated Universal Time),"53.35003713900","6.46886962500",10.111
Sat Mar 30 2019 15:27:51 GMT+0000 (Coordinated Universal Time),"53.35000196400","6.46900752500",9.847
